Unnamed: 0;date;ticker;sector;title;content;sentiment
7774;21/06/24 18:31;PX1;Indice;La Bourse de Paris déçue par l'activité économique en juin;"La salle de contrôle d'Euronext, société qui gère la Bourse de Paris (AFP/Archives/ERIC PIERMONT)La Bourse de Paris a terminé en baisse de 0,56% vendredi, déçue par les indicateurs d'activité PMI en dessous des attentes dans la zone euro et restant encore dans l'ombre des élections législatives anticipées en France. L'indice vedette CAC 40 a cédé 42,77 à 7.628,57 points. Sur la semaine, il avance de 1,67%, sans parvenir à compenser loin de là sa chute de plus de 6% de la semaine passée. Depuis le 1er janvier, la cote parisienne n'est que légèrement dans le vert (+1,13%). La séance a été dominée par les indicateurs PMI pour juin en France et dans la zone euro.En France, l'activité a reculé pour le deuxième mois consécutif tant dans les services et dans l'industrie, et plus amplement que ce que prévoyaient les analystes. Les chiffres ont aussi aussi déçu pour la zone euro, même si l'activité a progressé, grâce au secteur des services.""Les données économiques mondiales publiées cette semaine dressent un tableau en demi-teinte et incertain de l'évolution de la reprise"" souligne Florian Ielpo, responsable de recherche macroéconomique au sein de Lombard Odier IM.Pas de quoi faire oublier aux investisseurs les incertitudes en France à un peu plus d'une semaine du premier tour des élections législatives anticipées, déclenchées par la dissolution de l'Assemblée nationale décidée par Emmanuel Macron au soir des élections européennes.Sur le marché obligataire, l'écart entre le taux allemand et le taux français, qui illustre la confiance des investisseurs en la France, a augmenté pour revenir proche de son pic du vendredi précédent. Le taux français a 10 ans, l'échéance qui fait référence, a légèrement augmenté vers 3,20% quand le taux allemand a baissé pour arriver vers 2,40%.  ""On est dans une position d'attente, voire de retenue"", souligne Weill-Alliel, gérante d'Uzes Gestion. ""Les entreprises peuvent se dire qu'elles préfèrent attendre, ne pas passer de commande. La France devient moins attractive"", explique-t-elle. L'attente est aussi favorisée alors que la fin du premier semestre se profile et que les investisseurs se projettent dans les publications de résultats.  La semaine prochaine ne comporte que peu d'indicateurs de premier plan, et il faudra attendre vendredi pour prendre connaissance des premières données de l'inflation en France. Renault sanctionnéA Paris, l'action du constructeur automobile a enregistré la deuxième pire performance du CAC 40 (-2,99% à 48,66 euros) après l'annonce par la Répression des fraudes (DGCCRF) d'une sanction envers Renault de 2 millions d'euros d'amende pour des retards de paiement à ses fournisseurs. Egalement sanctionné, pour 1,5 million d'euros d'amende, ArcelorMittal a reculé de 1,88% à 31,97 euros.Stmicroelectronics relance des rachats d'actionsL'action du fabricant franco-italien de puces électroniques STMicroelectronics a cédé 1,07% à 38,02 euros, après l'annonce dans la matinée de la réalisation de ses programmes de rachat d'actions initiés en 2021 et le lancement d'un nouveau plan de rachat d'actions de 1.100 millions de dollars sur 3 ans en 2024.Sur la semaine, l'entreprise réalise la deuxième plus mauvaise performance du CAC 40 (-3,53%), derrière Carrefour (-4,41% à 13,77 euros), épinglé pour ses pratiques avec ses franchises. Atos tranchéL'action d'Atos a dégringolé de 32,56% à 1,17 euro vendredi, même si elle reste en gain de plus de 30% sur la semaine. La valeur, en plongeon de 83% depuis le début de l'année, est particulièrement volatile, enchaînant les séances de fortes hausses ou baisses. Vendredi, le groupe informatique a annoncé un accord définitif avec des banques et des créanciers pour un financement intermédiaire de 450 millions d'euros.";negative
7777;21/06/24 17:47;PX1;Indice;CAC40: en baisse, les '4 sorcières' sont moroses;Le CAC40 conclut cette séance des '4 sorcières' sur un recul de 0,56%, à 7628 points, notamment pénalisé par Saint-Gobain (-3,6%), Renault (-3%) ou encore Teleperformance (-1,9%). Au cours de la semaine écoulée, l'indice parisien s'arroge toutefois près de 1,7%, une maigre consolation après un repli de plus de 6% la semaine précédente. Certains traders attribuent ce mouvement de hausse au succès de la dernière adjudication de dette française, qui a fait l'objet d'une forte demande en dépit de l'incertitude entourant l'issue des prochaines législatives.Sur le front des statistiques, la croissance dans le secteur privé américain a accéléré très légèrement en juin, à en croire l'indice PMI composite de S&P Global qui ressort à 54,6 en estimation flash, à comparer à 54,5 en données définitives pour le mois précédent.S&P Global souligne que la production s'est maintenant accrue continuellement 17 mois de suite, avec une amélioration marquée du rythme d'expansion entre mai et juin, tandis que les pressions des prix se sont apaisées.C'était également la journée des PMI en Europe : la matinée à été rythmé par la publication de l'indice flash PMI composite HCOB de l'activité globale dans la zone euro. Celui-ci s'est replié de 52,2 en mai à 50,8 en juin, ne mettant ainsi en évidence qu'une légère augmentation des niveaux d'activité dans le secteur privé au cours du mois.Dans l'Hexagone, l'indice PMI flash composite HCOB de l'activité globale s'est replié de 48,9 en mai à 48,2 en juin, signalant ainsi un recul modéré de l'activité dans le secteur privé français en juin, le taux de contraction s'étant en outre renforcé d'un mois sur l'autre.Toujours en France, le climat des affaires en France est demeuré stable en juin par rapport à mai (pour le troisième mois consécutif), au vu de l'indicateur synthétique de l'Insee qui se maintient à 99, juste au-dessous de sa moyenne de longue période (100).Le rendement du Bund allemand à dix ans, référence pour la zone euro, est stable vers 2,40%, tout comme OAT qui stagne vers 3,16% : le 'spread' se creuse ainsi à un peu plus de 75 pts.Le rendement obligataire américain évolue vers 4,27%. L'euro efface ses gains de la matinée et retombe vers 1,0687$, le baril de brent grappille 0,2 % à Londres, à 85,8$.Dans l'actualité des sociétés françaises, Wendel annonce que Scalian a finalisé l'acquisition de Mannarino Systems & Software, société canadienne d'ingénierie des technologies R&D avancées dans l'aviation, avec une expertise en matière de logiciels et de systèmes embarqués de sécurité critique.bioMérieux annonce que son système d'antibiogramme Vitek Reveal, fournissant des résultats directement à partir d'hémocultures positives, a reçu l'autorisation 510(k) de la Food and Drug Administration (FDA) américaine. Enfin, TotalEnergies, en tant qu'actionnaire d'Offshore Wind One GmbH, annonce avoir été désignée attributaire de la concession N-11.2 située en mer du Nord, à environ 120 kilomètres au nord-ouest de l'archipel allemand Heligoland.;positive
7778;21/06/24 16:53;PX1;Indice;Le site Booking tire la sonnette d'alarme sur les arnaques aux voyages liées à l'IA;"Marnie Wilking, responsable de la sécurité de l'information chez Booking, lors d'une interview à Toronto, le 18 juin 2024 au Canada
 (AFP/Cole BURSTON)A l'aube des vacances d'été, la cheffe de la sécurité internet de la plateforme néerlandaise de réservation d'hôtels Booking recommande de se méfier des escroqueries réalisées à l'aide d'intelligences artificielles (IA) surpuissantes. Marnie Wilking, responsable de la sécurité de l'information chez Booking, estime que l'IA générative a provoqué une explosion des escroqueries via le ""phishing"" (""hameçonnage"" en anglais) et que le secteur de l'hôtellerie et de la restauration, longtemps épargné, est également devenu une cible.""Depuis un an et demi, toutes industries confondues, on constate une augmentation de 500 à 900% des attaques, notamment de +phishing+, dans le monde entier"", indique Mme Wilking à l'AFP en marge de la conférence technologique Collision à Toronto.Le ""phishing"" consiste en un vol d'identité ou d'informations confidentielles (codes d'accès, coordonnées bancaires...) par subterfuge, via un lien contenu dans un courrier électronique. Un système d'authentification est simulé par un utilisateur malveillant, usurpant l'identité d'organismes officiels, comme les banques, les plateformes de livraison ou les autorités douanières.L'objectif est de convaincre la victime de visiter le site frauduleux — qui ressemble au site authentique — pour qu'elle y rentre des informations confidentielles. Les sites web de voyage peuvent constituer une mine d'or pour les escrocs qui pratiquent le hameçonnage, car les voyageurs doivent souvent communiquer les détails de leur carte de crédit ou télécharger une pièce d'identité.Les sites web de voyage peuvent constituer une mine d'or pour les escrocs qui pratiquent le hameçonnage, car les voyageurs doivent souvent communiquer les détails de leur carte de crédit ou télécharger une pièce d'identité (AFP/Archives/Lionel BONAVENTURE)Si le hameçonnage existait déjà à travers la messagerie électronique, cette experte relève que ""l'augmentation a commencé peu après le lancement de ChatGPT"", fin 2022, qui génère des contenus sur simple requête en langage courant. Les pirates informatiques ""utilisent sans aucun doute l'intelligence artificielle pour lancer des attaques qui imitent les courriels bien mieux que tout ce qu'ils ont fait jusqu'à présent"", estime Mme Wilking.Grâce aux outils d'IA générative, les escrocs peuvent désormais travailler dans plusieurs langues et avec une meilleure grammaire qu'auparavant, selon Mme Wilking.Pour rendre service à un soi-disant client, un hôtelier ""ouvrira probablement la pièce jointe"", qui est en réalité un logiciel malveillant, qui ""profite de la nature serviable"" du secteur.- ""Fausses propriétés"" -Pour rester en sécurité, les voyageurs et les hôtes devraient s'inscrire à l'authentification à deux facteurs lorsqu'ils surfent sur internet. En plus de fournir un nom d'utilisateur et un mot de passe, l'authentification à deux facteurs exige que les utilisateurs vérifient leur identité par le biais d'un facteur supplémentaire, tel qu'un code à usage unique envoyé à leur appareil mobile ou généré par une application d'authentification.Marnie Wilking, responsable de la sécurité de l'information chez Booking, lors d'une interview à Toronto, le 18 juin 2024 au Canada
 (AFP/Cole BURSTON)""Je sais que cela peut être un peu pénible à mettre en place"", admet cette experte, estimant que cette étape supplémentaire ""reste de loin le meilleur moyen de lutter contre le +phishing+ et le vol de données d'identification"".""Ne cliquez sur rien qui vous semble suspect"" et ""si vous avez le moindre doute, appelez la propriété, les hôtes et le service clientèle"", conseille-t-elle.Pour Marnie Wilking, le site de Booking et d'autres acteurs majeurs du secteur coopèrent étroitement en s'appuyant de plus en plus sur l'IA dans cette lutte, qui contribue par exemple à déjouer la prolifération de fausses propriétés sur les plateformes publiées à un prix bien en-deçà du marché.""Nous avons mis en place des modèles d'intelligence artificielle pour détecter ces arnaques et soit les empêcher dès le début, soit les supprimer avant qu'il n'y ait de réservations"", explique cette femme aux lunettes rondes colorées.Encore marginaux pour l'instant, les sites de voyage ont vu se multiplier les acteurs étatiques présumés - qui seraient la Russie et la Chine -, accusés de mener des actes de malveillance en ligne ou d'espionner les clients.""Pourquoi un État-nation s'en prendrait-il à une chaîne hôtelière ? S'il s'agit d'une chaîne d'hôtels qu'il sait fréquentée par un sénateur américain, pourquoi ne s'en prendrait-il pas à elle ?"", pointe-t-elle.";negative
7779;21/06/24 16:32;PX1;Indice;CAC40: timide rebond hebdo, bilan trimestriel très négatif;Cette séance des '4 sorcières' reste bien grisâtre (-0,5% à Paris, le CAC gravite autour de 7.635), dans des volumes étonnamment étroit pour une fin de trimestre (1,75MdsE en 7H et demi de cotations), et l'Euro-Stoxx50 n'est pas mieux orienté avec un repli de -1% qui le ramène au contact des 4.900Pts (un scénario baissier se dessinerait sous ce seuil technique).La Bourse de Paris est pénalisée par STMicro (-1,8%) puis Renault ou encore Saint-Gobain (-3,2% en moyenne). Sur l'ensemble de la semaine, l'indice-vedette affiche pour l'instant une progression de 1,7 à 2% : une mince consolation alors que l'indice a chuté de plus de 6% la semaine passée.Sur le trimestre qui s'achève ce soir, le repli est de près de -7% alors que le Nasdaq prend +8% et le 'S&P' +4,5%Certains traders attribuent ce mouvement de hausse au succès de la dernière adjudication de dette française, qui a fait l'objet d'une forte demande en dépit de l'incertitude entourant l'issue des prochaines législatives.A Wall Street, l'élan haussier du 8 au 18 juin semble s'essouffler, les indices US évoluent en ordre dispersé avec le S&P500 et le Nasdaq à -0,2% tandis que le Dow Jones progresse symétriquement, vers 39.200, un seuil de résistance qui bloque l'indice depuis le 23 mai.Les PMI publiés dans l'après midi ne semblent pas avoir eu d'impact notable.La croissance dans le secteur privé américain a accéléré très légèrement en juin, à en croire l'indice PMI composite de S&P Global qui ressort à 54,6 en estimation flash, à comparer à 54,5 en données définitives pour le mois précédent.S&P Global souligne que la production s'est maintenant accrue continuellement 17 mois de suite, avec une amélioration marquée du rythme d'expansion entre mai et juin, tandis que les pressions des prix se sont apaisées.C'était également la journée des PMI en Europe : la matinée à été rythmé par la publication de l'indice flash PMI composite HCOB de l'activité globale dans la zone euro. Celui-ci s'est replié de 52,2 en mai à 50,8 en juin, ne mettant ainsi en évidence qu'une légère augmentation des niveaux d'activité dans le secteur privé au cours du mois. Dans l'Hexagone, l'indice PMI flash composite HCOB de l'activité globale s'est replié de 48,9 en mai à 48,2 en juin, signalant ainsi un recul modéré de l'activité dans le secteur privé français en juin, le taux de contraction s'étant en outre renforcé d'un mois sur l'autre.Toujours en France, le climat des affaires en France demeure stable en juin par rapport à mai (pour le troisième mois consécutif), au vu de l'indicateur synthétique de l'Insee qui se maintient à 99, juste au-dessous de sa moyenne de longue période (100). Le rendement du Bund allemand à dix ans, référence pour la zone euro, se détend vers 2,394% (-3 pts), l'OAT stagne vers 3,154%: le 'spread' se creuse de nouveau à plus de 75Pts.Les rendements obligataires américains se stabilisent après la nette dégradation de la veille. Celui des Treasuries à dix ans s'établit à 4,250/4,2550%, le '2 ans' reste tout aussi immobile vers 4,7300%.L'euro efface ses gains de la matinée et retombe vers 1,0690$, le baril de brent grappille 0,3 % à Londres, à 86$.Dans l'actualité des sociétés françaises, Wendel annonce que Scalian a finalisé l'acquisition de Mannarino Systems & Software, société canadienne d'ingénierie des technologies R&D avancées dans l'aviation, avec une expertise en matière de logiciels et de systèmes embarqués de sécurité critique.bioMérieux annonce que son système d'antibiogramme Vitek Reveal, fournissant des résultats directement à partir d'hémocultures positives, a reçu l'autorisation 510(k) de la Food and Drug Administration (FDA) américaine.;positive
7780;21/06/24 16:22;PX1;Indice;Camaïeu, symbole du déclin du prêt-à-porter, renaît de ses cendres;"Camaïeu, symbole du déclin du prêt-à-porter en France, renaîtra de ses cendres le 29 août dans 12 magasins et en ligne, a annoncé vendredi Celio, repreneur de la marque (AFP/Archives/Sameer Al-DOUMY, DENIS CHARLET)Camaïeu, symbole du déclin du prêt-à-porter en France depuis sa liquidation en 2022 qui avait laissé plus 2.000 salariés sur le carreau, renaîtra de ses cendres le 29 août dans 12 magasins et en ligne, a annoncé vendredi Celio, repreneur de la marque.""On n'a racheté que le nom Camaïeu, pas les magasins, sans les équipes, dans l'idée de lancer chez Celio une ligne femme"", a déclaré à la presse Sébastien Bismuth, le président de Celio qui a acquis Camaïeu aux enchères en décembre 2022.L'objectif est ""de créer des magasins de grande surface, entre 700 et 1.000 mètres carrés"", notamment en agrandissant les magasins Celio existants qui, en plus de l'offre hommes habituelle, proposeront des collections femmes sous la marque ""be camaïeu"", a explicité M. Bismuth.Deux des douze boutiques situées partout en France (Lille, Bayonne, Valence, etc.) et en Belgique (Bruxelles) seront uniquement dédiées à be camaïeu, dont les collections se veulent ""du quotidien"".""Connue de toutes les femmes en France"", Camaïeu ""était leader"" en 2020, avec 8% de parts de marché, ""devant Zara, H&M et Kiabi"", a rappelé M. Bismuth.""Celio avait besoin d'élargir sa gamme (…) Toutes les enseignes internationales aujourd'hui font de l'homme et de la femme"", a-t-il justifié, citant Zara, H&M, Uniqlo, Gap.""Nous avons déjà 25% de femmes qui rentrent chez Celio pour acheter des produits pour leur mari, ami, frère ou famille (…) on va pouvoir leur proposer une ligne femme"", s'est réjoui Sébastien Bismuth qui définit Camaïeu comme ""l'alter ego de Celio"", à la fois en termes de style et de prix.L'objectif annoncé est d'offrir une cinquantaine de magasins sous ce format dans les ""trois, quatre ans à venir"".Fondée en 1978, la marque de prêt-à-porter masculin Celio compte actuellement 320 magasins en France et est également présente à l'international en Espagne, en Belgique et en Afrique du Nord.Le président de Celio n'a pas souhaité communiquer ni sur les investissements nécessaires à l'opération, ni sur le chiffre d'affaires mais a soutenu que l'entreprise ""était en croissance depuis trois ans, rentable"" et ""gagnait des parts de marché"".- ""Les CV des anciens de Camaïeu"" –En décembre 2022, Celio avait racheté la marque Camaïeu pour 1,8 million d'euros lors d'une vente aux enchères.Autrefois fleuron du prêt-à-porter féminin en France, Camaïeu avait été placé en liquidation judiciaire en septembre 2022, deux ans après sa reprise par une filiale de la Financière immobilière bordelaise (FIB) de l'homme d'affaires Michel Ohayon.Autrefois fleuron du prêt-à-porter féminin en France, Camaïeu avait été placé en liquidation judiciaire en septembre 2022 (AFP/Archives/Sameer Al-DOUMY)L'enseigne fondée en 1984 à Roubaix (Nord) avait été chahutée par la crise sanitaire et une coûteuse cyberattaque.Cette liquidation avait entraîné le licenciement de plus de 2.000 personnes, la fermeture de plus de 500 magasins et suscité l'émoi du monde de la mode et de la politique.""Il y en a quelques-uns que je connais qui ont trouvé du boulot"", a témoigné Laurent Gunst, ex-élu du CSE, auprès de l'AFP. ""D'autres sont en formation ou en reconversion"" car ""les personnes n’ont pas forcément trouvé dans leur branche"", a encore expliqué le responsable.Selon une ancienne salariée CFDT de Camaïeu à Dunkerque, ""environ la moitié des anciens salariés n'ont pas retrouvé du travail à ce jour"". ""Une partie est toujours sur le carreau, c’étaient des gens qui n’avaient pas encore tous leurs trimestres pour la retraite"", a dénoncé celle qui n'a pas non plus retrouvé de travail.Dans l'immédiat, une cinquantaine de postes vont être créés dans les boutiques et 25 au siège, a précisé le patron de Celio.""Nous étudierons tous les CV des anciens de Camaïeu"", a promis Sébastien Bismuth.";positive
7781;21/06/24 14:51;PX1;Indice;CAC40: médiocre séance des '4 sorcières', conjoncture faible;Cette séance des '4 sorcières' ne laissera pas un souvenir impérissable, l'ambiance est grisâtre (-0,7% à Paris), les volumes étonnamment étroit pour une fin de trimestre (1,35MdsE en 6H et demi), et l'Euro-Stoxx50 n'est pas mieux orienté avec un repli de -0,9% qui le ramène au contact des 4.900Pts (un scénario baissier se dessine sous ce seuil technique).La Bourse de Paris est pénalisée par STMicro, Renault ou encore Saint-Gobain (-2,5% en moyenne). Mais plus globalement, c'est la conjoncture qui pèse sur le moral des investisseurs.La matinée à été rythmé par la publication de l'indice flash PMI composite HCOB de l'activité globale dans la zone euro. Celui-ci s'est replié de 52,2 en mai à 50,8 en juin, ne mettant ainsi en évidence qu'une légère augmentation des niveaux d'activité dans le secteur privé au cours du mois. Dans l'Hexagone, l'indice PMI flash composite HCOB de l'activité globale s'est replié de 48,9 en mai à 48,2 en juin, signalant ainsi un recul modéré de l'activité dans le secteur privé français en juin, le taux de contraction s'étant en outre renforcé d'un mois sur l'autre.Toujours en France, le climat des affaires en France demeure stable en juin par rapport à mai (pour le troisième mois consécutif), au vu de l'indicateur synthétique de l'Insee qui se maintient à 99, juste au-dessous de sa moyenne de longue période (100). Notons par ailleurs que les conséquences de l'incertitude politique liée à la dissolution se font moins sentir depuis le début de la semaine, le CAC ayant clôt la séance d'hier en s'arrogeant 1,3% à 7671 points.Certains traders attribuent ce mouvement de hausse au succès de la dernière adjudication de dette française, qui a fait l'objet d'une forte demande en dépit de l'incertitude entourant l'issue des prochaines législatives.Sur l'ensemble de la semaine, l'indice-vedette affiche pour l'instant une progression de 1,7 à 2% après avoir chuté de plus de 6% la semaine passée, sur le trimestre qui s'achève ce soir, le repli est de près de -7%.Les rendements obligataires américains se tassent après leur nette dégradation de la veille. Celui des Treasuries à dix ans revient ce matin autour de 4,23%, contre 4,27% hier soir.Le rendement du Bund allemand à dix ans, référence pour la zone euro, se détend vers 2,37% (-5,1 pts), l'OAT ne se détend que de -2,2Pts vers 3,134%.L'euro remonte timidement aux abords de 1,0720$.Le baril de brent cède 0,3% à Londres, à 85,5$.Dans l'actualité des sociétés françaises, Wendel annonce que Scalian a finalisé l'acquisition de Mannarino Systems & Software, société canadienne d'ingénierie des technologies R&D avancées dans l'aviation, avec une expertise en matière de logiciels et de systèmes embarqués de sécurité critique.bioMérieux annonce que son système d'antibiogramme Vitek Reveal, fournissant des résultats directement à partir d'hémocultures positives, a reçu l'autorisation 510(k) de la Food and Drug Administration (FDA) américaine.;negative
7782;21/06/24 13:42;PX1;Indice;Duralex: Orléans Métropole s'engage à soutenir le projet de Scop des salariés;"De la vaisselle Duralex présentée dans un showroom à La Chapelle-Saint-Mesminon le 26 novembre 2012 (AFP/Archives/Martin BUREAU)Les élus d'Orléans Métropole se sont engagés à racheter le site de la verrerie française Duralex afin de soutenir un projet de coopérative porté par les salariés pour sauver leur entreprise placée en redressement judiciaire, a-t-on appris vendredi de sources concordantes.Les élus évaluent l'acquisition du ""foncier"" et du ""bâti du site industriel"" de la Chapelle-Saint-Mesmin (Loiret) à un montant ""de l'ordre de 5 à 8 millions d'euros"", selon le document de délibération consulté par l'AFP, confirmant une information de la République du Centre.""Ce projet semble en effet présenter les garanties de pérennité pour Duralex, notamment en termes de préservation de l'ensemble des emplois"", indiquent les élus des 26 communes dans le document adopté à l'unanimité.""Cette prise de position est rassurante parce qu'on se dit qu'on n'est pas tout seuls dans cette initiative"", s'est félicité un représentant syndical de la verrerie auprès de l'AFP.Il souligne un engagement d'Orléans Métropole ""depuis le début du projet de création de la Scop"" (société coopérative de production), qui a permis ""un plus grand engagement de la part des 227 salariés"".A ce jour, ""plus de 60% (des employés) se sont d’ores et déjà engagés à devenir coopérateurs"", confirme la métropole dans le délibéré.Pour les représentants syndicaux, la prochaine échéance sera le 28 juin, date limite des dépôts de dossiers pour les potentiels repreneurs, qui permettra aux salariés d'avoir ""une présentation de toutes les offres"".Un rendez-vous symbolique puisque ""les élus du CSE ont à chaque fois demandé à rencontrer les trois autres potentiels repreneurs, mais n'ont jamais eu aucun retour de leur part"", a déploré un représentant syndical, selon qui l'identité des intéressés est toujours inconnue.Si la marque de soutien d'Orléans Métropole ""représente beaucoup d'espoir"" pour les salariés, ""rien ne sera acté tant que le tribunal de commerce n'aura pas tranché sur l'avenir de l'entreprise"", a-t-il ajouté.La prochaine audience est prévue le 17 juillet, le tribunal ayant accordé début juin un délai supplémentaire aux potentiels repreneurs pour affiner les contours de leurs offres.";positive
7783;21/06/24 12:14;PX1;Indice;Les prix de l'immobilier neuf en France reculent de 0,3% au 1er trimestre 2024;"Selon les chiffres de l’Institut national de la statistique et des études économiques (Insee) publiés à 12h, les prix des logements neufs en France métropolitaine au 1er trimestre 2024 sont en baisse de 0,3% par rapport au trimestre précédent.

Sur un an, les prix dans le neuf reculent de 1,2% (en données corrigées des variations saisonnières).

Au trimestre précédent, les prix de l'immobilier neuf étaient en repli de 0,5% sur 3 mois et en recul de 0,7% sur un an.";negative
7784;21/06/24 12:14;PX1;Indice;Les prix de l'immobilier neuf et ancien baissent de 1,5% au 1er trimestre 2024;"Selon les chiffres de l’Institut national de la statistique et des études économiques (Insee) publiés à 12h, les prix des logements neufs et anciens en France métropolitaine au 1er trimestre 2024 reculent de 1,5% par rapport au trimestre précédent.

Sur un an, les prix pour l'ensemble des logements diminuent de 4,7% (en données corrigées des variations saisonnières).

Au trimestre précédent, les prix de l'immobilier neuf et ancien étaient ressortis en repli de 1,6% sur 3 mois et en recul de 3,4% sur un an.";negative
7785;21/06/24 12:09;PX1;Indice;UE: les 27 confirment l'ouverture de négociations d'adhésion avec l'Ukraine et la Moldavie;La présidente moldave Maia Sandu (première rangée au centre à droite) et le commissaire européen au budget Johannes Hahn (au centre à gauche) avec des membres du gouvernement moldave à Chisinau, le 9 mai 2024 (AFP/Archives/Elena COVALENCO)Les 27 pays de l'Union européenne ont confirmé l'ouverture mardi prochain de négociations d'adhésion avec l'Ukraine et la Moldavie, a annoncé vendredi la présidence belge du Conseil de l'UE sur le réseau X.Les ministres des Finances de l'UE, réunis vendredi à Luxembourg, ont adopté le cadre de négociations avec ces deux pays candidats, confirmant un accord de principe de leurs ambassadeurs à Bruxelles trouvé la semaine dernière. Cet accord ouvre la voie à l'ouverture formelle des négociations mardi à Luxembourg, a-t-on précisé de même source.Les Vingt-Sept vont d'abord ouvrir les négociations avec l'Ukraine mardi après-midi, puis avec la Moldavie, selon une source diplomatique.Les chefs d'Etat et de gouvernement de l'Union européenne avaient ouvert la voie à de telles négociations d'adhésion avec l'Ukraine et la Moldavie, deux anciennes républiques soviétiques, à la mi-décembre 2023.Mais la Hongrie freinait jusque-là l'ouverture formelle des négociations avec l'Ukraine, jugeant que les conditions n'étaient pas réunies.La Commission européenne a quant à elle estimé le 7 juin que l'Ukraine et la Moldavie avaient rempli toutes les conditions préalables à une ouverture de négociations formelles.L'exécutif européen avait réclamé de Kiev des mesures pour lutter contre la corruption et l'emprise des oligarques. La Commission avait également demandé une meilleure prise en compte des minorités, une mesure réclamée avec insistance par Budapest, en raison de la présence en Ukraine d'une communauté hongroise.L'UE a accordé en juin 2022 à l'Ukraine le statut de candidat à l'adhésion, dans un geste hautement symbolique quelques mois après le début de la guerre déclenchée par Moscou, ainsi qu'à la Moldavie voisine.L'ouverture de négociations est une étape dans un processus d'adhésion long et ardu. Une éventuelle entrée dans l'UE de l'Ukraine, un pays de plus de 40 millions d'habitants, et une puissance agricole, pose de nombreuses difficultés, à commencer par celle des aides financières.;positive
7787;21/06/24 11:25;PX1;Indice;Marché: en berne après des PMI décevants;Les Bourses européennes s'inscrivent en recul ce vendredi (-0,4% à Londres, à Francfort et à Paris), dans le sillage d'un indice PMI illustrant un affaiblissement de la conjoncture du secteur privé dans la zone euro.L'indice flash PMI composite HCOB de l'activité globale dans la zone euro s'est replié de 52,2 en mai à 50,8 en juin, l'activité globale a légèrement augmenté en Allemagne, tandis qu'elle a reculé en France et que sa progression a ralenti dans le reste de la zone. 'Ce revers de l'indice PMI indique que l'économie de la zone euro ne se redressera que lentement, et ce, notamment en raison de problèmes structurels non résolus', réagit-on chez Commerzbank après cette publication.'Si les dernières données PMI sont propres à rassurer la BCE, qui vient, en juin, de réduire ses taux directeurs, elles ne l'inciteront toutefois pas à procéder à une autre diminution en juillet', juge Cyrus de la Rubia, chef économiste à Hamburg Commercial Bank.Concernant le Royaume-Uni, le secteur privé britannique a affiché en juin sa plus faible croissance depuis novembre 2023, au vu de l'indice PMI 'flash' composite qui est ressorti à 51,7 en version préliminaire, contre 53 en mai.Toujours au Royaume-Uni, les ventes au détail ont fortement rebondi de 2,9% en mai, après avoir baissé de 1,8% en avril du fait d'une météo défavorable qui avait dissuadé les consommateurs d'acheter des vêtements de printemps et d'été.;negative
